item,itemLabel,SECcode,LSGcode,LGDcode
http://www.wikidata.org/entity/Q101203515,Narokkadavu,G12002020,,
http://www.wikidata.org/entity/Q101203548,Makkiyad,G12004011,,
http://www.wikidata.org/entity/Q101203538,Porlome,G12004002,,
http://www.wikidata.org/entity/Q101203521,Tholpetty,G12003005,,
http://www.wikidata.org/entity/Q101203514,Varambetta,G12002019,,
http://www.wikidata.org/entity/Q101203517,Thirunelly,G12003001,,
http://www.wikidata.org/entity/Q101203440,Vallikkunnu,G11071015,,
http://www.wikidata.org/entity/Q101203441,Ambiloly,G11071016,,
http://www.wikidata.org/entity/Q101203527,Bavali,G12003010,,
http://www.wikidata.org/entity/Q101203439,Illathuthazham,G11071014,,
http://www.wikidata.org/entity/Q101203454,Mannur Valavu,G11072010,,
http://www.wikidata.org/entity/Q101203452,Mannur North,G11072008,,
http://www.wikidata.org/entity/Q101203490,Kunnathupalam,G11075020,,
http://www.wikidata.org/entity/Q101203475,Muthuvanathara,G11075008,,
http://www.wikidata.org/entity/Q101203469,Palazhi Pala,G11075002,,
http://www.wikidata.org/entity/Q101203483,Palakurumba,G11075014,,
http://www.wikidata.org/entity/Q101203504,Peechamcode,G12002009,,
http://www.wikidata.org/entity/Q101203542,Puthussery,G12004006,,
http://www.wikidata.org/entity/Q101203455,Alunkal,G11072011,,
http://www.wikidata.org/entity/Q101203520,Aranappara,G12003004,,
http://www.wikidata.org/entity/Q101203511,Cherukara,G12002016,,
http://www.wikidata.org/entity/Q101203528,Cheloor,G12003011,,
http://www.wikidata.org/entity/Q101203532,Edayoorkunnu,G12003014,,
http://www.wikidata.org/entity/Q101203465,Kappalangadi,G11072020,,
http://www.wikidata.org/entity/Q101203460,Mannur Central,G11072016,,
http://www.wikidata.org/entity/Q101203447,Murukallingal West,G11072004,,
http://www.wikidata.org/entity/Q101203507,Karingari,G12002012,,
http://www.wikidata.org/entity/Q101203540,Palery,G12004004,,
http://www.wikidata.org/entity/Q101203544,Pallikkunnu,G12004008,,
http://www.wikidata.org/entity/Q101203516,Pulinjal,G12002021,,
http://www.wikidata.org/entity/Q101203464,Vakkadavu,G11072019,,
http://www.wikidata.org/entity/Q101203497,Vellamunda 10th Mile,G12002002,,
http://www.wikidata.org/entity/Q101203500,Vellamunda 8 4,G12002005,,
http://www.wikidata.org/entity/Q101203523,Panavally,G12003007,,
http://www.wikidata.org/entity/Q101203525,Alathoor,G12003008,,
http://www.wikidata.org/entity/Q101203446,Chaliyam Angadi,G11072003,,
http://www.wikidata.org/entity/Q101203463,Kadalundiwest,G11072018,,
http://www.wikidata.org/entity/Q101203506,Kommayad,G12002011,,
http://www.wikidata.org/entity/Q101203442,Parakulam,G11071017,,
http://www.wikidata.org/entity/Q101203462,Pazhanchannur,G11072017,,
http://www.wikidata.org/entity/Q101203487,Odumbra,G11075018,,
http://www.wikidata.org/entity/Q101203473,Pantheerankave South,G11075006,,
http://www.wikidata.org/entity/Q101203513,Mothakkara,G12002018,,
http://www.wikidata.org/entity/Q101203498,Pazhanjana,G12002003,,
http://www.wikidata.org/entity/Q101203541,Vanhode,G12004005,,
http://www.wikidata.org/entity/Q101203505,Kellur,G12002010,,
http://www.wikidata.org/entity/Q101583309,Sreekandapuram,M13085026,,
http://www.wikidata.org/entity/Q101583308,Avanakkol,M13085025,,
http://www.wikidata.org/entity/Q101583300,Chundapparambu,M13085018,,
http://www.wikidata.org/entity/Q101583395,Ayyankol,M13086008,,
http://www.wikidata.org/entity/Q101583284,Karayathumchal,M13085003,,
http://www.wikidata.org/entity/Q101583297,Madampam,M13085015,,
http://www.wikidata.org/entity/Q101583341,Kariyad Theru,M13084028,,
http://www.wikidata.org/entity/Q101583311,Nediyenga,M13085028,,
http://www.wikidata.org/entity/Q101583312,Peruvanji,M13085029,,
http://www.wikidata.org/entity/Q101583343,Noonhivayal,M13084030,,
http://www.wikidata.org/entity/Q101583328,Pullookkara Center,M13084015,,
http://www.wikidata.org/entity/Q101429029,Karippalam ward,C07003004,,
http://www.wikidata.org/entity/Q101583326,Karappoyil,M13084013,,
http://www.wikidata.org/entity/Q101583345,Olippil,M13084032,,
http://www.wikidata.org/entity/Q101583397,Kolmotta,M13086010,,
http://www.wikidata.org/entity/Q101583332,Puliyanambram East,M13084019,,
http://www.wikidata.org/entity/Q101583351,Pookkom West,M13084038,,
http://www.wikidata.org/entity/Q101583398,Nanichery,M13086011,,
http://www.wikidata.org/entity/Q101583415,Panneri,M13086028,,
http://www.wikidata.org/entity/Q101583408,Punnakulangara,M13086021,,
http://www.wikidata.org/entity/Q101583413,Veniyil,M13086026,,
http://www.wikidata.org/entity/Q101429032,Cheralayi ward,C07003007,,
http://www.wikidata.org/entity/Q101429033,Panayappilly ward,C07003008,,
http://www.wikidata.org/entity/Q101583303,Balankari,M13085020,,
http://www.wikidata.org/entity/Q101583322,Central Elangode,M13084009,,
http://www.wikidata.org/entity/Q101583283,Korangodu,M13085002,,
http://www.wikidata.org/entity/Q101583299,Nedungome,M13085017,,
http://www.wikidata.org/entity/Q101583335,Kidanhi,M13084022,,
http://www.wikidata.org/entity/Q101583292,Pullimankunnu,M13085011,,
http://www.wikidata.org/entity/Q101583340,Pallikkuni,M13084027,,
http://www.wikidata.org/entity/Q101583329,Pullookkara,M13084016,,
http://www.wikidata.org/entity/Q101583391,Mundapram,M13086004,,
http://www.wikidata.org/entity/Q101583401,Parassini,M13086014,,
http://www.wikidata.org/entity/Q101583414,Paliyathvalappu,M13086027,,
http://www.wikidata.org/entity/Q101583388,Vellikkeel,M13086001,,
http://www.wikidata.org/entity/Q101429030,Mattanchery ward,C07003005,,
http://www.wikidata.org/entity/Q101583289,Pazhayangadi,M13085008,,
http://www.wikidata.org/entity/Q101583338,Padannakkara,M13084025,,
http://www.wikidata.org/entity/Q101583353,Bus Stand,M13084040,,
http://www.wikidata.org/entity/Q101583393,Bakkalam,M13086006,,
http://www.wikidata.org/entity/Q101583327,Elithode,M13084014,,
http://www.wikidata.org/entity/Q101583409,Kuttipram,M13086022,,
http://www.wikidata.org/entity/Q101583350,Pookkom Theru,M13084037,,
http://www.wikidata.org/entity/Q101583352,South Panoor,M13084039,,
http://www.wikidata.org/entity/Q101583334,Thavumbram,M13084021,,
http://www.wikidata.org/entity/Q101583405,Podikkund,M13086018,,
http://www.wikidata.org/entity/Q101583404,Thaliyil,M13086017,,
http://www.wikidata.org/entity/Q101429034,Chakkamadom ward,C07003009,,
http://www.wikidata.org/entity/Q101583331,Peringathur,M13084018,,
http://www.wikidata.org/entity/Q101583403,Andoor,M13086016,,
http://www.wikidata.org/entity/Q101583286,Ampazhathumchal,M13085005,,
http://www.wikidata.org/entity/Q101583293,Aycheri,M13085012,,
http://www.wikidata.org/entity/Q101583310,Chepparamba,M13085027,,
http://www.wikidata.org/entity/Q101583288,Kanapram,M13085007,,
http://www.wikidata.org/entity/Q101583305,Kaniyarvayal,M13085022,,
http://www.wikidata.org/entity/Q101583290,Pannyal,M13085009,,
http://www.wikidata.org/entity/Q101583337,Mukkalikkara,M13084024,,
http://www.wikidata.org/entity/Q101583390,Kanool,M13086003,,
http://www.wikidata.org/entity/Q101583349,Peringalam,M13084036,,
http://www.wikidata.org/entity/Q101583323,Thiruval,M13084010,,
http://www.wikidata.org/entity/Q101583394,Peelery,M13086007,,
http://www.wikidata.org/entity/Q101583304,Vayakkara,M13085021,,
http://www.wikidata.org/entity/Q101583282,Chempanthotty,M13085001,,
http://www.wikidata.org/entity/Q101429031,Kochangadi ward,C07003006,,
http://www.wikidata.org/entity/Q101583344,Arayakkool,M13084031,,
http://www.wikidata.org/entity/Q101583348,Aniyaram,M13084035,,
http://www.wikidata.org/entity/Q101583412,Anchampeedika,M13086025,,
http://www.wikidata.org/entity/Q101583399,Kodallur,M13086012,,
http://www.wikidata.org/entity/Q101583411,Ozhacrom,M13086024,,
http://www.wikidata.org/entity/Q101583406,Thalivayal,M13086019,,
http://www.wikidata.org/entity/Q101429028,Earavely ward,C07003003,,
http://www.wikidata.org/entity/Q101583321,Arayalthara,M13084008,,
http://www.wikidata.org/entity/Q101583298,Cherikode,M13085016,,
http://www.wikidata.org/entity/Q101583410,C H Nagar,M13086023,,
http://www.wikidata.org/entity/Q101583307,Panchamoola,M13085024,,
http://www.wikidata.org/entity/Q101583325,Palilandipeedika,M13084012,,
http://www.wikidata.org/entity/Q101583339,Padannakkara North,M13084026,,
http://www.wikidata.org/entity/Q101583342,Puthanparamba,M13084029,,
http://www.wikidata.org/entity/Q101429026,Fort Kochi ward,C07003001,,
http://www.wikidata.org/entity/Q101429027,Kalvathy ward,C07003002,,
http://www.wikidata.org/entity/Q101583346,Kanakamala,M13084033,,
http://www.wikidata.org/entity/Q101583336,Puthussery,M13084023,,
http://www.wikidata.org/entity/Q101583402,Kovval,M13086015,,
http://www.wikidata.org/entity/Q101583347,Aniyaram Central,M13084034,,
http://www.wikidata.org/entity/Q101583294,Ellarinhi,M13085013,,
http://www.wikidata.org/entity/Q101583330,Cheru Pullookkara,M13084017,,
http://www.wikidata.org/entity/Q101583287,Kamblari,M13085006,,
http://www.wikidata.org/entity/Q101583285,Kattayi,M13085004,,
http://www.wikidata.org/entity/Q101583291,Kavumbayi,M13085010,,
http://www.wikidata.org/entity/Q101583301,Kanjileri,M13085019,,
http://www.wikidata.org/entity/Q101583324,Kannamvelly,M13084011,,
http://www.wikidata.org/entity/Q101583333,Kidanhi North,M13084020,,
http://www.wikidata.org/entity/Q101583313,Nediyenga Kavala,M13085030,,
http://www.wikidata.org/entity/Q101583396,Kadambery,M13086009,,
http://www.wikidata.org/entity/Q101583392,Mylade,M13086005,,
http://www.wikidata.org/entity/Q101583400,Mambala,M13086013,,
http://www.wikidata.org/entity/Q101583389,Morazha,M13086002,,
http://www.wikidata.org/entity/Q101583296,Kaithapram,M13085014,,
http://www.wikidata.org/entity/Q101583407,Dharmasala,M13086020,,
http://www.wikidata.org/entity/Q101583306,Kottur,M13085023,,
http://www.wikidata.org/entity/Q101202465,Karadi,G11059008,,
http://www.wikidata.org/entity/Q101202408,Kizhakkoth,G11055010,,
http://www.wikidata.org/entity/Q101202404,Avilora Centre,G11055006,,
http://www.wikidata.org/entity/Q101202431,Arankilthazham,G11056014,,
http://www.wikidata.org/entity/Q101202417,Chettakkadavu,G11055018,,
http://www.wikidata.org/entity/Q101202416,Elettil East,G11055017,,
http://www.wikidata.org/entity/Q101202396,Thazhe Koodaranhi,G11054014,,
http://www.wikidata.org/entity/Q101202443,West Kaithappoyil,G11058009,,
http://www.wikidata.org/entity/Q101202462,Vezhupur,G11059006,,
http://www.wikidata.org/entity/Q101202390,Anayod,G11054009,,
http://www.wikidata.org/entity/Q101202481,Chemmaruthai,G11060003,,
http://www.wikidata.org/entity/Q101202383,Kuliramutti,G11054002,,
http://www.wikidata.org/entity/Q101202452,Elokkara,G11058017,,
http://www.wikidata.org/entity/Q101202407,Kizhakkoth East,G11055009,,
http://www.wikidata.org/entity/Q101202410,Kavilummaram,G11055012,,
http://www.wikidata.org/entity/Q101202435,Kannappankund,G11058001,,
http://www.wikidata.org/entity/Q101202428,Kottakkavayal,G11056011,,
http://www.wikidata.org/entity/Q101202411,Mariveettilthazham,G11055013,,
http://www.wikidata.org/entity/Q101202406,Poovathoduka,G11055008,,
http://www.wikidata.org/entity/Q101202423,Eranjukunnu,G11056006,,
http://www.wikidata.org/entity/Q101202420,Eravannur South,G11056003,,
http://www.wikidata.org/entity/Q101202460,Chungam North,G11059004,,
http://www.wikidata.org/entity/Q101202461,Chungam South,G11059005,,
http://www.wikidata.org/entity/Q101202382,Karimkutti,G11054001,,
http://www.wikidata.org/entity/Q101202475,Earpona,G11059016,,
http://www.wikidata.org/entity/Q101202451,Malapuram,G11058016,,
http://www.wikidata.org/entity/Q101202479,Koodathai,G11060001,,
http://www.wikidata.org/entity/Q101202405,Parakkunnu,G11055007,,
http://www.wikidata.org/entity/Q101202422,Pullaloor,G11056005,,
http://www.wikidata.org/entity/Q101202472,Parappanpoyil West,G11059013,,
http://www.wikidata.org/entity/Q101202482,Peruvilly,G11060004,,
http://www.wikidata.org/entity/Q101202454,Vanikkara,G11058019,,
http://www.wikidata.org/entity/Q101202376,Ambalappara,G11053013,,
http://www.wikidata.org/entity/Q101202432,Muttanchery,G11056015,,
http://www.wikidata.org/entity/Q101202381,Pulloorampara,G11053017,,
http://www.wikidata.org/entity/Q101202399,Chalikode,G11055002,,
http://www.wikidata.org/entity/Q101202418,Ankathayi,G11056001,,
http://www.wikidata.org/entity/Q101202397,Elettil,G11055001,,
http://www.wikidata.org/entity/Q101202388,Koombara,G11054007,,
http://www.wikidata.org/entity/Q101202412,Kandiyil,G11055014,,
http://www.wikidata.org/entity/Q101202389,Maranchatti,G11054008,,
http://www.wikidata.org/entity/Q101202379,Palakkadave,G11053015,,
http://www.wikidata.org/entity/Q101202426,Madavoormukku,G11056009,,
http://www.wikidata.org/entity/Q101202455,Karikulam,G11058020,,
http://www.wikidata.org/entity/Q101202378,Thiruvambady Town,G11053014,,
http://www.wikidata.org/entity/Q101202427,Pybalussery,G11056010,,
http://www.wikidata.org/entity/Q101202438,Muppathekra,G11058004,,
http://www.wikidata.org/entity/Q101202467,Andona,G11059010,,
http://www.wikidata.org/entity/Q101202466,Kudukkilummaram,G11059009,,
http://www.wikidata.org/entity/Q101202449,Kavumpuram,G11058014,,
http://www.wikidata.org/entity/Q101202464,Thamarassery,G11059007,,
http://www.wikidata.org/entity/Q101202469,Raroth,G11059011,,
http://www.wikidata.org/entity/Q101202440,Adivaram,G11058006,,
http://www.wikidata.org/entity/Q101202429,Arambram,G11056012,,
http://www.wikidata.org/entity/Q101202403,Avilora,G11055005,,
http://www.wikidata.org/entity/Q101202386,Kakkadampoyil,G11054005,,
http://www.wikidata.org/entity/Q101202474,Kedavoor,G11059015,,
http://www.wikidata.org/entity/Q101202434,Chathanambu,G11056017,,
http://www.wikidata.org/entity/Q101202414,Ozhalakkunnu,G11055016,,
http://www.wikidata.org/entity/Q101202480,Kakkattukunnu,G11060002,,
http://www.wikidata.org/entity/Q101202484,Koronthiri,G11060005,,
http://www.wikidata.org/entity/Q101202444,Odungakkad,G11058010,,
http://www.wikidata.org/entity/Q101202433,Pullorammal,G11056016,,
http://www.wikidata.org/entity/Q101202485,Omassery East,G11060006,,
http://www.wikidata.org/entity/Q101203333,Madavoor,G11056008,,
http://www.wikidata.org/entity/Q101202441,Elikkad,G11058007,,
http://www.wikidata.org/entity/Q101202391,Panakkachal,G11054010,,
http://www.wikidata.org/entity/Q101202459,Korangad,G11059003,,
http://www.wikidata.org/entity/Q101202436,Mattikkunnu,G11058002,,
http://www.wikidata.org/entity/Q101202421,Naryachal,G11056004,,
http://www.wikidata.org/entity/Q101202458,Vattakkoru,G11059002,,
http://www.wikidata.org/entity/Q101202413,Pannoor,G11055015,,
http://www.wikidata.org/entity/Q101202473,Chembra,G11059014,,
http://www.wikidata.org/entity/Q101202409,Kacherimukku,G11055011,,
http://www.wikidata.org/entity/Q101202385,Manhakkadav,G11054004,,
http://www.wikidata.org/entity/Q101202439,Kanalad,G11058005,,
http://www.wikidata.org/entity/Q101202456,Kakkavayal,G11058021,,
http://www.wikidata.org/entity/Q101202387,Peedikappara,G11054006,,
http://www.wikidata.org/entity/Q101202401,Ponnumthora,G11055003,,
http://www.wikidata.org/entity/Q101202450,Perumbally,G11058015,,
http://www.wikidata.org/entity/Q101202430,Pullikkoth,G11056013,,
http://www.wikidata.org/entity/Q101202424,Rampoyil,G11056007,,
http://www.wikidata.org/entity/Q101202470,Parappanpoyil East,G11059012,,
http://www.wikidata.org/entity/Q101202477,Pallippuram,G11059018,,
http://www.wikidata.org/entity/Q101202402,Valiyaparamba,G11055004,,
http://www.wikidata.org/entity/Q101202437,Valliyad,G11058003,,
http://www.wikidata.org/entity/Q101202476,Thachampoyil,G11059017,,
http://www.wikidata.org/entity/Q101202478,Avelam,G11059019,,
http://www.wikidata.org/entity/Q101202419,Eravannur North,G11056002,,
http://www.wikidata.org/entity/Q101202453,Engappuzha,G11058018,,
http://www.wikidata.org/entity/Q101202394,Koodaranhi Town,G11054012,,
http://www.wikidata.org/entity/Q101202442,Kaithappoyil,G11058008,,
http://www.wikidata.org/entity/Q101202448,Kottarakoth,G11058013,,
http://www.wikidata.org/entity/Q101202445,Kuppayakkode,G11058011,,
http://www.wikidata.org/entity/Q101202446,Mammunnippadi,G11058012,,
http://www.wikidata.org/entity/Q101202395,Pattoth,G11054013,,
http://www.wikidata.org/entity/Q101202384,Poovaramthod,G11054003,,
http://www.wikidata.org/entity/Q101202380,Thambalamanna,G11053016,,
http://www.wikidata.org/entity/Q101202392,Veettippara,G11054011,,
http://www.wikidata.org/entity/Q101202457,Thekkumthottam,G11059001,,
http://www.wikidata.org/entity/Q101125461,Edakkulangara,B02012009,,
http://www.wikidata.org/entity/Q101125705,Kanjaveli,B02018012,,
http://www.wikidata.org/entity/Q101125682,Thrippalazhikam,B02017011,,
http://www.wikidata.org/entity/Q101125972,Altharamoodu,B02021012,,
http://www.wikidata.org/entity/Q101125820,Thekkumbhagom,B02019006,,
http://www.wikidata.org/entity/Q101125458,Thodiyoor,B02012007,,
http://www.wikidata.org/entity/Q101125811,Vadakkumthala,B02019001,,
http://www.wikidata.org/entity/Q101125614,Kamukumcheri,B02015007,,
http://www.wikidata.org/entity/Q101125702,Perumon,B02018010,,
http://www.wikidata.org/entity/Q101125855,Umayanalloor,B02020014,,
http://www.wikidata.org/entity/Q101125691,Chittumala,B02018003,,
http://www.wikidata.org/entity/Q101125824,Chavara,B02019008,,
http://www.wikidata.org/entity/Q101125619,Kunnicode,B02015009,,
http://www.wikidata.org/entity/Q101125854,Mayyanad,B02020013,,
http://www.wikidata.org/entity/Q101125813,Thevalakkara,B02019002,,
http://www.wikidata.org/entity/Q101125453,Changankulangara,B02012004,,
http://www.wikidata.org/entity/Q101125451,Clappana,B02012002,,
http://www.wikidata.org/entity/Q101125456,Pavumba,B02012006,,
http://www.wikidata.org/entity/Q101125455,Thazhava,B02012005,,
http://www.wikidata.org/entity/Q101125686,Irumpanangadu,B02017013,,
http://www.wikidata.org/entity/Q101125673,Kottara,B02017008,,
http://www.wikidata.org/entity/Q101125612,Piravanthoor,B02015006,,
http://www.wikidata.org/entity/Q101125693,Mulavana,B02018004,,
http://www.wikidata.org/entity/Q101125697,Nanthirikkal,B02018007,,
http://www.wikidata.org/entity/Q101125867,Chirakkara,B02022007,,
http://www.wikidata.org/entity/Q101125838,Elampalloor,B02020004,,
http://www.wikidata.org/entity/Q101125819,Koyivila,B02019005,,
